SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
STLTECH,EQ,178.7,184.9,176.7,180.3,179.75,177.8,2113279,384750887.3,24-Nov-22,26680,INE089C01029
STOVEKRAFT,EQ,610,610,596.8,599.9,598.8,605.85,60922,36806986.1,24-Nov-22,5891,INE00IN01015
STYLAMIND,EQ,1074.45,1094.35,1062.55,1089.4,1090.6,1062.15,14083,15232321.85,24-Nov-22,2086,INE239C01020
SUBCAPCITY,BE,96.05,96.05,91.25,91.25,91.25,96.05,2257,206128.65,24-Nov-22,57,INE845C01016
SUBEXLTD,EQ,29.95,30.3,29.5,29.65,29.65,29.9,1493776,44460797.35,24-Nov-22,4585,INE754A01055
SUBROS,EQ,298,302,290.05,293.05,294,296.5,29473,8697876.25,24-Nov-22,1750,INE287B01021
SUDARSCHEM,EQ,386.9,386.9,379,383.05,382,385.8,42913,16396791.55,24-Nov-22,2365,INE659A01023
SUKHJITS,EQ,398.5,401.3,365.55,376.4,383.55,394.5,12643,4771792.8,24-Nov-22,1364,INE450E01011
SUMEETINDS,EQ,4.9,5.15,4.9,5.05,5.15,5.05,134044,681966.3,24-Nov-22,191,INE235C01010
SUMICHEM,EQ,448.1,458.65,447.1,450.7,452.5,445.85,876500,396823134.3,24-Nov-22,14156,INE258G01013
SUMIT,BE,24.75,24.75,24.75,24.75,24.75,23.6,35369,875382.75,24-Nov-22,90,INE748Z01013
SUMMITSEC,EQ,603.5,607,603.25,603.8,603.65,603.5,652,394343.85,24-Nov-22,69,INE519C01017
SUNCLAYLTD,EQ,5423,5489.9,5347,5457.15,5460,5461.35,4421,24042614.4,24-Nov-22,1019,INE105A01035
SUNDARAM,EQ,2.85,2.9,2.8,2.8,2.85,2.8,423697,1198383.45,24-Nov-22,527,INE108E01023
SUNDARMFIN,EQ,2238,2281,2208.3,2270.6,2280.85,2227.6,205715,458833595.5,24-Nov-22,11529,INE660A01013
SUNDARMHLD,EQ,92,94.6,92,93.05,92.5,92,75678,7069862.7,24-Nov-22,1156,INE202Z01029
SUNDRMBRAK,EQ,321,323.85,318.05,319.4,320,323.45,1532,490898.55,24-Nov-22,318,INE073D01013
SUNDRMFAST,EQ,901.45,906.8,878.3,897.85,895.85,897.05,150612,134244058.8,24-Nov-22,11242,INE387A01021
SUNFLAG,EQ,86.7,87.6,86,86.2,86,86.7,72491,6266426.55,24-Nov-22,953,INE947A01014
SUNPHARMA,EQ,1006.15,1012.4,996.25,1010.1,1011,1003.15,1723123,1730106850,24-Nov-22,39185,INE044A01036
SUNTECK,EQ,391.2,399,386.5,389.4,389.6,390.65,291749,114951687.4,24-Nov-22,6779,INE805D01034
SUNTV,EQ,484,489.75,481.55,486.8,486,482.55,811233,394877107.4,24-Nov-22,12032,INE424H01027
SUPERHOUSE,EQ,205.1,206.8,199,203.25,202,202,31421,6357136.4,24-Nov-22,974,INE712B01010
SUPERSPIN,EQ,9.3,9.3,9.05,9.15,9.3,9.1,14463,132200.05,24-Nov-22,68,INE662A01027
SUPRAJIT,EQ,331.75,335.35,325.15,331,332.2,332.5,166378,55369615.1,24-Nov-22,5113,INE399C01030
SUPREMEENG,EQ,1.45,1.5,1.45,1.45,1.45,1.5,323731,470937.6,24-Nov-22,289,INE319Z01021
SUPREMEIND,EQ,2280,2285,2246.6,2257.6,2250.05,2282.5,23700,53451247.6,24-Nov-22,3992,INE195A01028
SUPREMEINF,BE,22.5,22.5,20.85,21.5,21.5,21.85,15244,325601,24-Nov-22,60,INE550H01011
SUPRIYA,EQ,245.5,247.05,238.55,241.25,240.55,244.35,182299,44043153.4,24-Nov-22,6344,INE07RO01027
SURANASOL,EQ,21.7,22.15,18.8,20.45,20.95,21.65,108650,2238082.8,24-Nov-22,1573,INE272L01022
SURANAT&P,EQ,10.6,11.4,10.2,10.3,10.4,10.65,129217,1348469.7,24-Nov-22,464,INE130B01031
SURYALAXMI,EQ,58.3,58.3,55.5,55.85,56,56.35,9911,557378.85,24-Nov-22,173,INE713B01026
SURYAROSNI,EQ,474.6,474.9,462.1,463.6,463,472.95,68829,32202167.75,24-Nov-22,4215,INE335A01012
SURYODAY,EQ,101.45,103.7,100.6,100.95,101,100.65,162263,16528677.55,24-Nov-22,2948,INE428Q01011
SUTLEJTEX,EQ,58.7,59.75,58.25,58.5,58.7,58,72936,4282127,24-Nov-22,1019,INE645H01027
SUULD,EQ,34.3,35.4,34.3,34.3,34.3,36.1,1125632,38645623.2,24-Nov-22,2011,INE591Q01016
SUVEN,EQ,61.95,63.6,61.25,63.2,63.2,61.25,295282,18497980.2,24-Nov-22,2431,INE495B01038
SUVENPHAR,EQ,461,472.95,457.05,467.1,464.7,464.3,148309,68964712.6,24-Nov-22,6396,INE03QK01018
SUVIDHAA,EQ,5.2,5.2,4.95,5,4.95,4.95,143397,719228.15,24-Nov-22,333,INE018401013
SUZLON,EQ,8.1,8.1,7.95,8,8,8.05,27053295,217095168.1,24-Nov-22,23804,INE040H01021
SUZLONPP,E1,5.7,5.7,5.55,5.6,5.6,5.65,3244447,18164166,24-Nov-22,681,IN9040H01011
SVPGLOB,EQ,30.7,31.8,30.05,30.35,30.2,30.35,90574,2804755.45,24-Nov-22,747,INE308E01029
SWANENERGY,EQ,251.1,252.9,230.15,233.4,231,255.95,1201103,290874935.7,24-Nov-22,20237,INE665A01038
SWARAJ,SM,44.75,44.75,44.75,44.75,44.75,42.65,10000,447500,24-Nov-22,5,INE0GMR01016
SWARAJENG,EQ,1591.95,1597,1580.3,1585.3,1581.05,1591.05,2711,4307935.15,24-Nov-22,407,INE277A01016
SWASTIK,SM,77.45,77.45,74.7,75.7,76,75.75,25200,1907700,24-Nov-22,21,INE0DGC01025
SWELECTES,EQ,348.8,350.2,339.85,345.65,347.35,343,24821,8588006.4,24-Nov-22,1456,INE409B01013
SWSOLAR,EQ,278.05,279.15,273.5,275.3,276,276.65,116961,32270422.3,24-Nov-22,3494,INE00M201021
SYMPHONY,EQ,848.95,852.45,838.1,848.55,845,845.3,17652,14959097.4,24-Nov-22,2209,INE225D01027
SYNCOMF,EQ,8,8.15,7.8,7.9,7.95,7.95,602661,4778636.25,24-Nov-22,1329,INE312C01025
SYNGENE,EQ,601.15,603,593.25,600.25,603,600.2,343081,205175494.3,24-Nov-22,12064,INE398R01022
SYRMA,EQ,307.8,307.8,285.15,287.5,287.5,301.25,1724629,500756297.3,24-Nov-22,25637,INE0DYJ01015
TAINWALCHM,EQ,93.25,95.5,90.2,91.25,90.9,92.45,12598,1171667.45,24-Nov-22,252,INE123C01018
TAJGVK,EQ,198,198,193.5,194.35,194,195.85,73416,14331597.25,24-Nov-22,2457,INE586B01026
TAKE,EQ,23.75,24,22.8,23.35,23.4,23.5,189822,4446833.8,24-Nov-22,1253,INE142I01023
TALBROAUTO,EQ,455.7,455.7,369.8,445.2,448.3,448.7,31828,13992697.65,24-Nov-22,2522,INE187D01011
TANLA,EQ,738,741.65,720,724.4,727.8,738,206755,150895640.2,24-Nov-22,10432,INE483C01032
TANTIACONS,BZ,12.4,13.5,12.4,12.45,12.4,13,4620,58489.9,24-Nov-22,23,INE388G01018
TAPIFRUIT,SM,61.95,61.95,56.75,61.8,61.8,61.95,9000,541500,24-Nov-22,3,INE0M7001010
TARACHAND,SM,59.5,67,58.2,61,61,58.55,66000,4116300,24-Nov-22,25,INE555Z01012
TARAPUR,EQ,4.05,4.4,4.05,4.4,4.4,4.2,2794,11387.4,24-Nov-22,8,INE747K01017
TARC,EQ,41.2,42.1,41.2,41.75,41.75,41.2,509095,21284092.85,24-Nov-22,1913,INE0EK901012
TARMAT,EQ,47.5,51.25,46.05,49.6,50.9,47.45,27826,1374339.55,24-Nov-22,445,INE924H01018
TARSONS,EQ,703,703,690.65,699.95,702,699.75,78143,54510409.9,24-Nov-22,6375,INE144Z01023
TASTYBITE,EQ,11931,12009,11864.35,11961.4,11986.8,11945.35,760,9073869,24-Nov-22,250,INE488B01017
TATACAPHSG,N2,1071,1071,1069,1070,1069,1067.5,2,2140,24-Nov-22,2,INE033L07GM9
TATACAPHSG,N8,1060.11,1065,1060.11,1065,1065,1060,110,116709.9,24-Nov-22,5,INE033L07GS6
TATACAPHSG,NA,1098,1100,1095,1100,1100,1100,200,219630,24-Nov-22,18,INE033L07GU2
TATACHEM,EQ,1039.45,1042.9,1031.25,1039.2,1037,1036.3,549767,570442758.5,24-Nov-22,18184,INE092A01019
TATACOFFEE,EQ,225.7,229.8,224.1,226.75,226.45,225.65,834218,189783768.3,24-Nov-22,13759,INE493A01027
TATACOMM,EQ,1286.5,1303.5,1284.9,1290.9,1290,1289.25,141938,183504819.3,24-Nov-22,10832,INE151A01013
TATACONSUM,EQ,771,776.9,766.2,771.3,772,770.95,868523,670862909.9,24-Nov-22,26170,INE192A01025
TATAELXSI,EQ,6865,6883.9,6811,6826.75,6815.05,6855.75,99404,680807953.4,24-Nov-22,20852,INE670A01012
TATAINVEST,EQ,2350,2359.95,2333,2339,2340,2335.6,15031,35274686.4,24-Nov-22,2928,INE672A01018
TATAMETALI,EQ,737,751.8,730.45,748.9,746.1,739.9,42478,31501859.95,24-Nov-22,2738,INE056C01010
TATAMOTORS,EQ,421,426.4,420.5,424.7,424.5,421.1,6407614,2715385157,24-Nov-22,78377,INE155A01022
TATAMTRDVR,EQ,218.15,220.5,217.2,219.25,219,217.55,1319692,288418570.7,24-Nov-22,11954,IN9155A01020
TATAPOWER,EQ,221.05,222,219.05,220.5,220.8,221.4,7105721,1564603616,24-Nov-22,60992,INE245A01021
TATASTEEL,EQ,104.4,105.4,103.55,105.2,105.35,104.25,27846186,2909218048,24-Nov-22,104893,INE081A01020
TATASTLLP,EQ,631.9,635.4,619.55,633,635,629.8,42318,26606529.4,24-Nov-22,2525,INE674A01014
TATVA,EQ,2342.5,2362.15,2285.6,2302.4,2315,2344.35,7769,18012962.85,24-Nov-22,2031,INE0GK401011
TBZ,EQ,72.3,72.3,70.25,71,71.1,71.5,58515,4160944.25,24-Nov-22,1137,INE760L01018
TCFSL,ND,1024,1024,1020.5,1021.24,1021.1,1020,1552,1586435.15,24-Nov-22,30,INE306N07KF1
TCFSL,NF,1110,1110,1104.02,1104.02,1104.02,1110,205,227490.2,24-Nov-22,5,INE306N08292
TCFSL,NN,1080.5,1080.5,1080,1080,1080,1080,600,648051,24-Nov-22,15,INE306N08342
TCI,EQ,635,646.95,634.4,643.85,640.05,635,45110,28944646.8,24-Nov-22,3865,INE688A01022
TCIEXP,EQ,1907.2,1911.3,1875.05,1891.45,1880.9,1907.2,8714,16453866.55,24-Nov-22,1668,INE586V01016
TCNSBRANDS,EQ,577.7,577.7,555.4,560.7,566,574.8,62410,34943075.75,24-Nov-22,5136,INE778U01029
TCPLPACK,EQ,1645,1647.85,1545.2,1573.95,1589.5,1637.2,35929,56672475.05,24-Nov-22,6277,INE822C01015
TCS,EQ,3280,3318.95,3255.25,3314.95,3311,3283.5,1149739,3780048017,24-Nov-22,70513,INE467B01029
TDPOWERSYS,EQ,98.4,99.6,95.85,97.45,98.65,98.35,129817,12653328,24-Nov-22,2574,INE419M01027
TEAMLEASE,EQ,2545.95,2582.8,2534.05,2572.55,2578,2530.2,15843,40605610.3,24-Nov-22,2776,INE985S01024
TECH,EQ,30.34,30.34,29.53,29.93,29.93,29.75,7014,208978.86,24-Nov-22,117,INF209KB11D8
TECHIN,BE,10.4,10.7,10.25,10.4,10.5,10.6,4694,49022.85,24-Nov-22,49,INE778A01021
TECHM,EQ,1042.6,1052.9,1036.05,1050.65,1051.85,1042.6,1696991,1771449200,24-Nov-22,45708,INE669C01036
TECHNOE,EQ,295,295,290.85,293.2,293.75,292.4,46125,13519820.75,24-Nov-22,2997,INE285K01026
TEGA,EQ,554,557.95,550.25,555.2,555.6,555.7,16605,9215873.05,24-Nov-22,1151,INE011K01018
TEJASNET,EQ,616.35,616.35,591.2,604.75,602,616.35,698093,419800877.4,24-Nov-22,26616,INE010J01012
TEMBO,EQ,107.3,111.85,107.3,111.15,111.85,110.35,14098,1559577.4,24-Nov-22,165,INE869Y01010
TERASOFT,EQ,47.85,48.45,46.55,47.35,47.35,47.25,24473,1159300.3,24-Nov-22,487,INE482B01010
TEXINFRA,EQ,59.3,61.5,59.3,59.5,59.4,59.9,42217,2540697.15,24-Nov-22,359,INE435C01024
TEXMOPIPES,EQ,58,58,56.9,57.1,57,57.65,60547,3472532.3,24-Nov-22,1072,INE141K01013
TEXRAIL,EQ,53.8,54.1,52,52.2,52.35,53.9,1927266,101627964.1,24-Nov-22,7574,INE621L01012
TFCILTD,EQ,79.75,80.45,78.4,78.8,78.9,79.3,949396,75206158.7,24-Nov-22,8642,INE305A01015
TFL,BE,10.15,10.15,9.75,10,10,10,14321,140288.45,24-Nov-22,23,INE804H01012
TFL-RE,BE,0.45,0.5,0.35,0.35,0.35,0.45,211165,85122.7,24-Nov-22,148,INE804H20012
TGBHOTELS,EQ,10.6,11.3,10.6,11.2,11.3,10.8,39270,435342.55,24-Nov-22,116,INE797H01018
THANGAMAYL,EQ,1008.4,1010.8,1001,1003.8,1003,1003.35,2542,2554839.5,24-Nov-22,500,INE085J01014
THEINVEST,EQ,92.85,93.95,92.55,92.7,92.65,92.75,1160,107684.8,24-Nov-22,41,INE924D01017
THEJO,SM,1151.1,1175,1149,1150,1150,1180,5100,5886555,24-Nov-22,21,INE121N01019
THEMISMED,EQ,910,910,886.7,889.15,888.05,900.8,1561,1391753.15,24-Nov-22,288,INE083B01016
THERMAX,EQ,2132.1,2141,2105.55,2130.5,2127.7,2132.1,17720,37494058.15,24-Nov-22,3999,INE152A01029
THOMASCOOK,EQ,74.75,78.7,72.1,72.75,72.7,73.35,828455,61646576.5,24-Nov-22,6937,INE332A01027
THOMASCOTT,BE,41.35,41.9,39.65,41.5,41.5,41.3,464,18709,24-Nov-22,15,INE480M01011
THYROCARE,EQ,618.9,622,600,609.15,609.3,618.9,51350,31273014.15,24-Nov-22,5455,INE594H01019
TI,EQ,95.85,97.7,94,96.5,96.7,94.8,118692,11473878.9,24-Nov-22,1262,INE133E01013
TIDEWATER,EQ,992,1007.85,986.05,1002.3,1003.4,989.45,12842,12830800.65,24-Nov-22,2214,INE484C01030
TIIL,EQ,860,860,846.9,852.1,854.55,853.3,6063,5167065.45,24-Nov-22,822,INE545H01011
TIINDIA,EQ,2580.95,2605,2575.1,2596.75,2604.9,2569.2,482021,1251298577,24-Nov-22,52638,INE974X01010
TIJARIA,EQ,4.45,4.55,4.45,4.5,4.5,4.45,46193,207211,24-Nov-22,63,INE440L01017
TIL,BZ,98,102.55,98,101.65,101.75,97.7,20155,2053452.95,24-Nov-22,92,INE806C01018
TIMESCAN,SM,96,96,96,96,96,96,2000,192000,24-Nov-22,1,INE0IJY01014
TIMESGTY,EQ,52.05,54.9,50.55,51.85,52.9,51.55,15554,824186.05,24-Nov-22,237,INE289C01025
TIMETECHNO,EQ,92.9,94.95,92.75,93,93,92.9,1494905,140034413.5,24-Nov-22,10594,INE508G01029
TIMKEN,EQ,3580,3639,3492.65,3519.45,3506,3608.55,278283,992345103.9,24-Nov-22,33356,INE325A01013
TINPLATE,EQ,310.45,312.75,306.55,311.8,311.1,309,80728,25050532.55,24-Nov-22,3124,INE422C01014
TIPSFILMS,EQ,453,469.85,430.5,433.05,433,472.1,25324,11391398.85,24-Nov-22,1494,INE0LQS01015
TIPSINDLTD,EQ,1848,1883.4,1818.05,1857.8,1833.1,1847.9,7015,12956938.7,24-Nov-22,3159,INE716B01011
TIRUMALCHM,EQ,196.5,199.9,196.4,198.6,197.3,196.65,211755,42110964.15,24-Nov-22,2522,INE338A01024
TIRUPATI,SM,174,179,174,176.5,179,172,9000,1588500,24-Nov-22,3,INE238Y01018
TIRUPATIFL,EQ,19.35,19.65,19,19.15,19.1,19,639335,12407077.75,24-Nov-22,913,INE319Y01024
TITAN,EQ,2580,2609,2561,2606.2,2607.5,2573.35,912070,2366678029,24-Nov-22,58060,INE280A01028
TMB,EQ,509,513.6,506.1,508.65,508.5,510,578808,295463656.1,24-Nov-22,3841,INE668A01016
TNIDETF,EQ,56.41,56.99,56.41,56.59,56.58,56.7,3853,218158.01,24-Nov-22,73,INF277KA1364
TNPETRO,EQ,87.65,87.65,86.9,87.1,87.1,87.65,81961,7144792.6,24-Nov-22,1577,INE148A01019
TNPL,EQ,251.8,257.25,249.8,254.75,255.35,250.4,140479,35518665.65,24-Nov-22,3088,INE107A01015
TNTELE,BE,7.9,8.2,7.55,7.65,7.65,7.9,6500,51448.5,24-Nov-22,49,INE141D01018
TOKYOPLAST,EQ,99.45,100.7,98.35,98.7,98.75,99.45,3548,351889.75,24-Nov-22,110,INE932C01012
TORNTPHARM,EQ,1630,1639.25,1618.05,1635.15,1634.35,1625.2,583876,947627108.9,24-Nov-22,16374,INE685A01028
TORNTPOWER,EQ,529,540,523.65,530.05,531,525.15,1929291,1025914637,24-Nov-22,32076,INE813H01021
TOTAL,EQ,166.15,171,164.95,168.2,168,166.2,29231,4902187.3,24-Nov-22,434,INE336X01012
TOUCHWOOD,BE,102,102,97.3,97.4,97.3,102.4,2576,253200.65,24-Nov-22,27,INE486Y01013
TPLPLASTEH,EQ,32.35,33,32.05,32.15,32.35,32.2,126871,4122666.4,24-Nov-22,373,INE413G01022
TRACXN,EQ,71.45,71.5,68,68.9,68.6,71,210395,14706278.15,24-Nov-22,3720,INE0HMF01019
TRANSWIND,SM,10.1,10.1,10.1,10.1,10.1,10.1,4000,40400,24-Nov-22,1,INE792X01016
TREEHOUSE,BE,21.9,21.9,21.85,21.9,21.9,20.9,45430,994717,24-Nov-22,81,INE040M01013
TREJHARA,EQ,71.2,71.2,69.5,69.85,70.35,69.95,12175,852362.25,24-Nov-22,172,INE00CA01015
TRENT,EQ,1380,1412.9,1380,1408.15,1407,1378.65,770340,1081390994,24-Nov-22,42267,INE849A01020
TRF,EQ,160.7,160.7,158,159.5,159.5,159.2,53374,8481782,24-Nov-22,827,INE391D01019
TRIDENT,EQ,34.35,34.35,33.9,34,34,34.2,4012152,136619655.1,24-Nov-22,25253,INE064C01022
TRIGYN,EQ,100.95,101.35,99.15,99.55,99.2,100.35,77990,7784733.05,24-Nov-22,1026,INE948A01012
TRIL,EQ,56.5,58.35,55.15,57.05,57.25,56.05,521677,29770585.6,24-Nov-22,4732,INE763I01026
TRITURBINE,EQ,283.8,288.5,278.4,281.65,283.45,282.55,403957,114805289.6,24-Nov-22,10301,INE152M01016
TRIVENI,EQ,275.9,276.45,272.45,273.55,273.1,275.35,280379,76761958.2,24-Nov-22,9766,INE256C01024
TRU,EQ,57.9,57.9,55.6,56.05,55.85,56.9,115515,6536361.55,24-Nov-22,918,INE615R01029
TTKHLTCARE,EQ,938.2,938.7,902.5,908.25,905,927.4,1710,1564283.4,24-Nov-22,292,INE910C01018
TTKPRESTIG,EQ,859.5,859.5,846.7,855,855,855.2,16914,14424281.25,24-Nov-22,3243,INE690A01028
TTL,EQ,94.2,95.65,92.95,94.35,94.35,94.45,11391,1070586.35,24-Nov-22,235,INE592B01016
TTML,BE,99.5,100,98,98.55,98.75,99.15,645386,63620648,24-Nov-22,10342,INE517B01013
TV18BRDCST,EQ,34.9,35.35,34.7,34.9,34.85,34.8,2786201,97364918.25,24-Nov-22,6742,INE886H01027
TVSELECT,EQ,265.1,276.8,265.1,272.3,272.35,267.5,40213,10939854.7,24-Nov-22,2364,INE236G01019
TVSMOTOR,EQ,1048,1056.8,1037.55,1043.3,1044.2,1048.45,1994682,2080036224,24-Nov-22,52144,INE494B01023
TVSSRICHAK,EQ,2965,3069.85,2965,3047.8,3021,2948.4,21330,64551767.4,24-Nov-22,4714,INE421C01016
TVTODAY,EQ,246.4,248.1,244.05,245.25,245.4,246.35,22713,5579495.9,24-Nov-22,1038,INE038F01029
TWL,BE,169.3,170,163.1,164.55,165.6,166.85,132579,22070613.25,24-Nov-22,1376,INE615H01020
UBL,EQ,1648.1,1668,1648.1,1663.4,1666,1653.6,67139,111505568.1,24-Nov-22,6247,INE686F01025
UCALFUEL,EQ,131.1,132.15,127.5,129.2,129.5,130.65,11632,1508490.75,24-Nov-22,426,INE139B01016
UCL,SM,82,82,70,70,70,69.6,8000,586200,24-Nov-22,4,INE00NI01015
UCOBANK,EQ,19.3,21.35,19.15,20.95,20.9,18.65,213203480,4409826036,24-Nov-22,142039,INE691A01018
UDAICEMENT,EQ,31.75,31.75,31.05,31.1,31.25,31.4,109083,3419749.25,24-Nov-22,642,INE225C01029
UFLEX,EQ,639.15,643,626,627.8,628,636.55,106100,66793416.75,24-Nov-22,6817,INE516A01017
UFO,EQ,101,105.2,95.9,99.8,100.35,100.65,220116,22257145.25,24-Nov-22,2949,INE527H01019
UGARSUGAR,EQ,77.75,79.8,76.6,78.2,78,77.75,437065,34337931.15,24-Nov-22,4133,INE071E01023
UGROCAP,EQ,157.35,163.7,131.25,156.65,157.5,159.15,375946,56327994.85,24-Nov-22,13158,INE583D01011
UGROCAP,N1,682,695.99,672,695.99,695.99,680,768,528724.63,24-Nov-22,15,INE583D07174
UGROCAP,N7,1006.12,1007.05,1006.12,1007.05,1007.05,1006,7,7044.7,24-Nov-22,2,INE583D07315
UJAAS,BE,2.95,3,2.9,2.95,2.9,2.95,354889,1045084.8,24-Nov-22,473,INE899L01022
UJJIVAN,EQ,293.2,305.35,291.8,298.8,299.7,291.7,1185888,355938251.5,24-Nov-22,14223,INE334L01012
UJJIVANSFB,EQ,27.4,28.3,27.35,27.6,27.65,27.25,8384536,231717611.3,24-Nov-22,10186,INE551W01018
ULTRACEMCO,EQ,6755.1,6917,6740.55,6843.05,6855,6754.85,393509,2694940571,24-Nov-22,45296,INE481G01011
UMAEXPORTS,EQ,47.5,47.95,47.35,47.4,47.4,47.95,25103,1195142.55,24-Nov-22,557,INE0GIU01018
UMANGDAIRY,EQ,62.7,70.5,62,64.35,64.1,62.6,203670,13589247.45,24-Nov-22,2524,INE864B01027
UMESLTD,EQ,4.1,4.25,3.7,3.9,3.9,4.1,841603,3183668.4,24-Nov-22,362,INE240C01028
UNICHEMLAB,EQ,426.1,438.9,414.05,425.35,426.1,432,559605,238959770.7,24-Nov-22,13995,INE351A01035
UNIDT,EQ,262,268.05,247.95,257.4,262,261.45,44270,11260775.75,24-Nov-22,2435,INE961D01019
UNIENTER,EQ,136.45,136.9,133.45,133.55,133.45,135.65,2386,320476,24-Nov-22,97,INE037A01022
UNIINFO,EQ,24,24,22.35,23.8,23.8,23.15,3067,72765.35,24-Nov-22,53,INE481Z01011
UNIONBANK,EQ,76.7,78.35,75.55,76.75,76.5,76.15,37354719,2874327989,24-Nov-22,75605,INE692A01016
UNITECH,BZ,1.95,1.95,1.95,1.95,1.95,1.9,430449,839375.55,24-Nov-22,225,INE694A01020
UNITEDPOLY,EQ,62.7,67.95,62.7,67.6,67.95,64.75,97079,6421163.6,24-Nov-22,664,INE368U01011
UNITEDTEA,EQ,286,286.2,280.95,282.95,282,284.1,6369,1796595.8,24-Nov-22,175,INE458F01011
UNIVASTU,EQ,75.7,75.7,72.15,73.5,73,73.2,5860,432374.25,24-Nov-22,133,INE562X01013
UNIVCABLES,EQ,285.85,285.9,264.4,273.4,275,284.4,58338,15995990.8,24-Nov-22,2723,INE279A01012
UNIVPHOTO,EQ,525.1,547.5,525.1,544,543,532.2,2957,1608069.5,24-Nov-22,305,INE03V001013
UNOMINDA,EQ,552.25,555.05,546.3,550.15,551,552.25,217494,119574447.8,24-Nov-22,17210,INE405E01023
UPL,EQ,760,770,757.05,768.75,768,759.6,1288326,986695472.7,24-Nov-22,31536,INE628A01036
URJA,EQ,10.3,10.75,10.3,10.35,10.35,10.45,628192,6554353.6,24-Nov-22,2775,INE550C01020
USHAMART,EQ,128.2,129,126.5,128.05,128,129,458391,58631232.7,24-Nov-22,3807,INE228A01035
UTIAMC,EQ,682,690,678.15,683.75,684.7,682.1,1194271,819219773.6,24-Nov-22,8112,INE094J01016
UTIBANKETF,EQ,44.6,44.6,42.51,42.7,42.7,42.67,14679,627402.18,24-Nov-22,199,INF789F1AUV1
UTINEXT50,EQ,45.29,45.29,44.01,44.75,44.81,44.52,47367,2113457.59,24-Nov-22,184,INF789F1AUW9
UTINIFTETF,EQ,1936.99,1948,1934,1947.04,1948,1933.96,483,937941.57,24-Nov-22,82,INF789FB1X41
UTISENSETF,EQ,652,653.71,647.01,651.24,650.43,650.37,1190,775122.88,24-Nov-22,66,INF789FB1X58
UTISXN50,EQ,51.25,51.59,50.8,51.29,51.29,51,1459,74999.4,24-Nov-22,49,INF789F1AUU3
UTTAMSUGAR,EQ,265,265.95,256.05,258.3,260.25,264.8,53407,13930522.1,24-Nov-22,1870,INE786F01031
UWCSL,SM,43.4,43.4,43.4,43.4,43.4,41.35,4000,173600,24-Nov-22,1,INE00F301010
V2RETAIL,EQ,100.7,103.85,99.15,101.9,103,99.7,37369,3819116.45,24-Nov-22,601,INE945H01013
VADILALIND,EQ,2438,2540,2415.05,2449.5,2432.2,2429.5,19313,48116622.85,24-Nov-22,3371,INE694D01016
VAIBHAVGBL,EQ,318.7,321.95,317,318.8,318.7,317.2,60948,19462120.25,24-Nov-22,3640,INE884A01027
VAISHALI,EQ,122.5,123.8,116.5,117.15,117.5,122.2,435604,52547006.75,24-Nov-22,4706,INE972X01014
VAKRANGEE,EQ,31.05,31.35,28,28.4,28.55,30.9,11538000,335172253.7,24-Nov-22,26892,INE051B01021
VALIANTORG,EQ,656.95,659.4,644,647.9,652,654.35,18160,11820743.45,24-Nov-22,4325,INE565V01010
VARDHACRLC,EQ,50.15,51.65,50.15,50.5,50.85,50.9,25270,1277292.85,24-Nov-22,388,INE116G01013
VARDMNPOLY,EQ,20,20.1,19.5,19.75,19.8,19.9,11388,225901,24-Nov-22,129,INE835A01011
VARROC,EQ,293,293,286.05,287.25,287.4,291.75,47806,13827363.45,24-Nov-22,2728,INE665L01035
VASCONEQ,EQ,32,32.15,31.1,31.25,31.5,31.8,444382,14035007.55,24-Nov-22,1643,INE893I01013
VASWANI,EQ,20.25,21.3,20.25,20.35,20.3,20.2,50794,1051129.8,24-Nov-22,308,INE590L01019
VBL,EQ,1109.5,1160,1108.8,1155.2,1156.1,1103.3,2002605,2299724579,24-Nov-22,74104,INE200M01013
VCL,EQ,10.6,11.05,10.3,10.9,10.9,10.45,2017810,21932728,24-Nov-22,3179,INE098201028
VEDL,EQ,309.45,311.9,306.55,310.1,310.4,307.9,9990931,3093474954,24-Nov-22,71546,INE205A01025
VEEKAYEM,SM,34,34,33.5,33.5,33.5,34.35,8000,270000,24-Nov-22,2,INE0KTW01013
VENKEYS,EQ,1847.9,1857.45,1799,1809.35,1817.35,1838.7,15919,29076037.7,24-Nov-22,2659,INE398A01010
VENUSPIPES,EQ,707,707.75,704,704.05,704,703.05,35825,25228165.05,24-Nov-22,700,INE0JA001018
VENUSREM,EQ,195.15,195.15,186.5,188.2,187,192.5,36654,6937771.1,24-Nov-22,1702,INE411B01019
VERA,SM,31.5,31.5,31.5,31.5,31.5,30,3000,94500,24-Nov-22,2,INE709Z01015
VERANDA,EQ,271.65,274.8,265.55,273.3,273.45,269.45,122913,33354576.2,24-Nov-22,2052,INE0IQ001011
VERTOZ,EQ,176.25,181.7,169.6,174.85,171,175.75,371055,65871604.6,24-Nov-22,5222,INE188Y01015
VESUVIUS,EQ,1660,1719,1646.05,1662.5,1646.25,1648.85,31444,52857360.25,24-Nov-22,5105,INE386A01015
VETO,EQ,111,116.2,111,114.45,113.4,110.7,56183,6370005.1,24-Nov-22,1197,INE918N01018
